Band,On Air ID,Area Served,Callsign,Frequency(kHz),Purpose,Polarisation,Antenna Height (m),Antenna Pattern,Maximum ERP (W),Maximum CMF (V),Transmitter Power (W),Technical Specification Number,Licence Number,Site Id,Site Name,Zone,Easting,Northing,Latitude,Longitude,State,BSL,Licence Area,Licence Area ID,Hours of Operation,Status
FM,National Indigenous Radio Service,Palumpa,8ACR,106.1,Community,M,10,OD,10,,,10003462,1154046,1365,Broadcast Site PALUMPA,52,595000,8413000,14 21 12S,129 52 52E,NT,10130,PALUMPA RA1,273,,Issued
FM,Spirit,Pannawonica,6SAT,101.3,Commercial,M,45,OD,50,,,10000639,1158243,40416,Broadcast Site 2 km South of PANNAWONICA,50,430000,7605600,21 39 04S,116 19 24E,WA,10018,REMOTE COMMERCIAL RADIO SERVICE WESTERN ZONE RA1,477,,Issued
FM,Red FM,Pannawonica,6FMS,102.9,Commercial,M,45,OD,50,,,10000641,1384902,40926,Broadcast Site 2 km S of PANNAWONICA,50,430000,7605500,21 39 08S,116 19 24E,WA,10354,REMOTE COMMERCIAL RADIO SERVICE WESTERN ZONE RA1,477,,Issued
FM,Triple J,Pannawonica,6JJJ,106.1,Retransmission,M,45,OD,50,,,10000637,1155796,40416,Broadcast Site 2 km South of PANNAWONICA,50,430000,7605600,21 39 04S,116 19 24E,WA,,,,,Issued
FM,ABC Radio National,Pannawonica,6ABCRN,107.7,National,M,48,OD,50,,,10000636,1198557,40416,Broadcast Site 2 km South of PANNAWONICA,50,430000,7605600,21 39 04S,116 19 24E,WA,,,,,Issued
FM,CAAMA Radio,Papunya,8KIN,102.9,Community,V,10,OD,40,,,10003103,1385280,2877,Broadcast Site Pump House PAPUNYA,52,798000,7430000,23 12 43S,131 54 41E,NT,10181,CENTRAL ZONE RA2,495,,Issued
FM,National Indigenous Radio Service,Papunya,8ACR,106.1,Community,V,10,OD,40,,,10003027,1171415,151613,Broadcast Site Pump House PAPUNYA,52,797699,7430001,23 12 43S,131 54 30E,NT,10131,PAPUNYA RA1,275,,Issued
FM,,Paraburdoo,,98.1,HPON,V,30,OD,50,,,10005144,1171014,200745,Anglican Church Ashburton Ave PARABURDOO,50,568490,7433930,23 12 07S,117 40 09E,WA,,,,,Issued
FM,Red FM,Paraburdoo,6FMS,101.3,Retransmission,M,20,OD,50,,,10013168,1158596,48423,Pit Mts PARABURDOO,50,561610,7430891,23 13 47S,117 36 07E,WA,,,,,Issued
FM,Triple J,Paraburdoo,6JJJ,104.5,Retransmission,M,20,OD,50,,,10000676,1158597,38846,Mt Mysery RBS PARABURDOO,50,567980,7430379,23 14 03S,117 39 52E,WA,,,,,Issued
FM,ABC Local Radio,Paraburdoo,6ABCRR,106.1,Retransmission,M,20,OD,50,,,10010112,1155888,48423,Pit Mts PARABURDOO,50,561610,7430891,23 13 47S,117 36 07E,WA,,,,,Issued
FM,ABC Radio National,Paraburdoo,6ABCRN,107.7,National,M,31,OD,50,,,10000675,1198558,38846,Mt Mysery RBS PARABURDOO,50,567980,7430379,23 14 03S,117 39 52E,WA,,,,,Issued
FM,SBS Radio,Parkes,2SBSFM,101.3,Retransmission,M,20,OD,100,,,1132345,1915378,100805,Council site near Newell Hwy 1km north of town PARKES,55,609408,6334931,33 07 07S,148 10 21E,NSW,,,,,Issued
FM,ROK FM,Parkes/Forbes,2ROK,95.5,Commercial,M,30,OD,10000,,,10001424,1152678,151148,2ROK FM 20 km SE of Parkes MOUNT COONAMBRO,55,624385,6319824,33 15 11S,148 20 07E,NSW,10056,PARKES RA1,381,,Issued
FM,Valley FM,Parkes/Forbes,2LVR,97.9,Community,V,30,OD,4000,,,10001423,1385217,10734,2LVR Community FM Hut 20 km SE of Parkes MOUNT COONAMBRO,55,624350,6319975,33 15 06S,148 20 05E,NSW,10055,PARKES RA1,381,,Renewal Pending
FM,,Parkes/Forbes,,99.9,HPON,M,30,OD,10000,,,10001425,1153546,151148,2ROK FM 20 km SE of Parkes MOUNT COONAMBRO,55,624385,6319824,33 15 11S,148 20 07E,NSW,,,,,Issued
FM,2CCR,Parramatta,2CCR,90.5,Community,M,40,DA,200,,,1251001,1385132,4902,Broadcast Site Seven Hills Rd BAULKHAM HILLS,56,312900,6261800,33 46 02S,150 58 46E,NSW,1251,PARRAMATTA RA1,339,,Issued
FM,ABC Radio National,Pasminco Century Mine,4ABCRN,100.5,Retransmission,M,20,OD,20,,,10009563,1155425,152958,Broadcast Site Water Tower CENTURY MINE,54,248697,7927216,18 43 52S,138 37 00E,QLD,,,,,Issued
FM,Triple J,Pasminco Century Mine,4JJJ,101.7,Retransmission,M,20,OD,20,,,10009564,1155424,152958,Broadcast Site Water Tower CENTURY MINE,54,248697,7927216,18 43 52S,138 37 00E,QLD,,,,,Issued
FM,CAAMA Radio,Pasminco Century Mine,8KIN,103.3,s212 Retransmission,M,20,OD,20,,,10013089,1158468,152958,Broadcast Site Water Tower CENTURY MINE,54,248697,7927216,18 43 52S,138 37 00E,QLD,,,,,Issued
FM,Rebel FM,Pasminco Century Mine,4RBL,104.9,Retransmission,V,25,OD,30,,,10014323,1159230,152958,Broadcast Site Water Tower CENTURY MINE,54,248697,7927216,18 43 52S,138 37 00E,QLD,,,,,Issued
FM,Rock FM,Peak Downs Mine,4RFM,98.1,Retransmission,V,50,OD,100,,,1133126,1910415,403310,ROM Site PEAK DOWNS,55,621826,7538208,22 15 26S,148 10 56E,QLD,,,,,Issued
FM,Hot FM,Peak Downs Mine,4HIT,99.7,Retransmission,V,50,OD,100,,,1133127,1910571,403310,ROM Site PEAK DOWNS,55,621826,7538208,22 15 26S,148 10 56E,QLD,,,,,Issued
FM,Triple J,Peak Downs Mine,4JJJ,101.3,Retransmission,V,50,OD,100,,,1133152,1911822,403310,ROM Site PEAK DOWNS,55,621826,7538208,22 15 26S,148 10 56E,QLD,,,,,Issued
FM,4HI,Peak Downs Mine,4HI,106.9,Retransmission,V,50,OD,100,,,10013175,1158572,403310,ROM Site PEAK DOWNS,55,621826,7538208,22 15 26S,148 10 56E,QLD,,,,,Issued
FM,SBS Radio,Peak Hill,2SBSFM,100.9,Retransmission,V,20,OD,100,,,1133579,1926473,11361,Water Reservoir PEAK HILL,55,612120,6378800,32 43 21S,148 11 47E,NSW,,,,,Issued
FM,Red FM,Pemberton,6FMS,97.3,s212 Retransmission,V,15,OD,20,,,10004837,1151231,150353,Broadcast Site Pemberton Hotel 66 Brockman St PEMBERTON,50,411291,6188028,34 26 43S,116 02 03E,WA,,,,,Issued
FM,CAAMA Radio,Penong,8KIN,105.5,Retransmission,V,20,OD,20,,,10000508,1139595,151238,Broadcast Site 8 km west of PENONG,53,303205,6465797,31 55 35S,132 55 06E,SA,,,,,Issued
FM,Flow FM,Penong,8SAT,107.1,Retransmission,V,20,OD,250,,,1131147,1182780,151238,Broadcast Site 8 km west of PENONG,53,303205,6465797,31 55 35S,132 55 06E,SA,,,,,Issued
FM,SBS Radio,Penrith,2WOW,100.7,Community,V,25,OD,200,,,10008286,1170480,139396,2WOW Standby Mast 207-209 Queens St ST MARYS,56,293702,6261115,33 46 11S,150 46 20E,NSW,1150151,PENRITH RA1,724,,Issued
FM,SBS Radio,Penrith,2WOW,100.7,Community,M,25,OD,200,,,10008286,1170480,139333,2WOW Mast North End Library Bdlg UWS King St WERRINGTON,56,290694,6261371,33 46 01S,150 44 23E,NSW,1150151,PENRITH RA1,724,,Issued
FM,ABC Local Radio,Pentland,4ABCRR,106.1,National,M,20,OD,50,,,10003951,1198733,19673,Telstra Radio Terminal Twilight Hill PENTLAND,55,333912,7733810,20 29 13S,145 24 26E,QLD,,,,,Issued
FM,ABC Radio National,Pentland,4ABCRN,107.7,National,M,20,OD,50,,,10003950,1198776,19673,Telstra Radio Terminal Twilight Hill PENTLAND,55,333912,7733810,20 29 13S,145 24 26E,QLD,,,,,Issued
FM,ABC Local Radio,Peppimenarti,8ABCRR,102.1,National,V,30,OD,250,,,10013026,1158386,1386,Broadcast Site PEPPIMENARTI,52,615100,8437300,14 07 58S,130 03 59E,NT,,,,,Issued
FM,National Indigenous Radio Service,Peppimenarti,8ACR,106.1,Community,M,10,OD,10,,,10003463,1154048,1386,Broadcast Site PEPPIMENARTI,52,615100,8437300,14 07 58S,130 03 59E,NT,10132,PEPPIMENARTI RA1,277,,Issued
FM,Red FM,Perenjori,6FMS,100.1,Commercial,V,63,OD,600,,,10005609,1151051,150246,Broadcast/Comm Site 31.5 km SE of PERENJORI,50,455500,6727500,29 34 52S,116 32 25E,WA,10354,REMOTE COMMERCIAL RADIO SERVICE WESTERN ZONE RA1,477,,Issued
FM,Spirit,Perenjori,6SAT,101.7,Commercial,V,63,OD,600,,,10005610,1158244,150246,Broadcast/Comm Site 31.5 km SE of PERENJORI,50,455500,6727500,29 34 52S,116 32 25E,WA,10018,REMOTE COMMERCIAL RADIO SERVICE WESTERN ZONE RA1,477,,Issued
FM,SBS Radio,Perisher,2XL,98.7,Commercial,V,15,DA,240,,,4138003,1384856,201689,Quad Chairlift Top Terminal Back Perisher Mtn PERISHER,55,624800,5970550,36 24 07S,148 23 30E,NSW,4138,COOMA RA1,388,,Issued
FM,Snow FM,Perisher,2SKI,101.9,Commercial,M,10,DA,240,,,10005666,1152717,201689,Quad Chairlift Top Terminal Back Perisher Mtn PERISHER,55,624800,5970550,36 24 07S,148 23 30E,NSW,10345,COOMA RA1,388,,Issued
FM,,Perth,,90.5,HPON,V,15,DA,5000,,,1133459,1928524,152646,Mills Road GOSNELLS,50,408791,6448788,32 05 36S,116 02 00E,WA,,,,,Issued
FM,RTR FM,Perth,6RTR,92.1,Community,V,60,DA,10000,,,3079001,1385209,26647,TVW7 Mast Television Road BICKLEY,50,413360,6458127,32 00 34S,116 04 57E,WA,3079,PERTH RA1,538,,Issued
FM,92.9,Perth,6PPM,92.9,Commercial,M,105,DA,40000,,,4200001,1384852,26627,FM Site Tvw7 Lease Television Road BICKLEY,50,413340,6458261,32 00 29S,116 04 56E,WA,4200,PERTH RA1,538,,Issued
FM,Nova 93.7,Perth,6PER,93.7,Commercial,M,128,DA,40000,,,1133009,1170706,26624,NEW 10 Tower Welshpool Road CARMEL,50,411250,6457630,32 00 49S,116 03 37E,WA,1150743,PERTH RA1,538,,Issued
FM,Mix 94.5,Perth,6MIX,94.5,Commercial,M,105,DA,40000,,,4199001,1384881,26627,FM Site Tvw7 Lease Television Road BICKLEY,50,413340,6458261,32 00 29S,116 04 56E,WA,4199,PERTH RA1,538,,Issued
FM,6EBA,Perth,6EBA,95.3,Community,M,30,DA,16000,,,185001,1385207,26620,ABW2 Mast Television Road BICKLEY,50,413397,6457863,32 00 42S,116 04 58E,WA,185,PERTH RA1,538,,Issued
FM,96fm,Perth,6NOW,96.1,Commercial,M,105,DA,40000,,,3038001,1384882,26627,FM Site Tvw7 Lease Television Road BICKLEY,50,413340,6458261,32 00 29S,116 04 56E,WA,3038,PERTH RA1,538,,Issued
FM,SBS Radio,Perth,6SBSFM,96.9,National,M,97,OD,100000,,,6891001,1198371,26620,ABW2 Mast Television Road BICKLEY,50,413397,6457863,32 00 42S,116 04 58E,WA,,,,,Issued
FM,ABC Classic FM,Perth,6ABCFM,97.7,National,M,97,OD,100000,,,3028601,1198496,26620,ABW2 Mast Television Road BICKLEY,50,413397,6457863,32 00 42S,116 04 58E,WA,,,,,Issued
FM,Sonshine FM,Perth,6SON,98.5,Community,M,116,DA,16000,,,1133011,1385210,26647,TVW7 Mast Television Road BICKLEY,50,413360,6458127,32 00 34S,116 04 57E,WA,1566,PERTH RA1,538,,Issued
FM,Triple J,Perth,6JJJ,99.3,National,M,97,OD,100000,,,3996601,1198502,26620,ABW2 Mast Television Road BICKLEY,50,413397,6457863,32 00 42S,116 04 58E,WA,,,,,Issued
FM,Curtin FM,Perth,6NR,100.1,Community,M,71,DA,6500,,,10008529,1385118,26642,STW9 Mast Lawnbrook Road WALLISTON,50,412224,6459268,31 59 57S,116 04 15E,WA,,,,,Issued
FM,Noongar Radio,Perth,6NME,100.9,Community,M,116,DA,16000,,,1133012,1236269,26647,TVW7 Mast Television Road BICKLEY,50,413360,6458127,32 00 34S,116 04 57E,WA,1150746,PERTH RA1,538,,Issued
FM,Capital 101.7 FM,Perth,6SEN,101.7,Community,V,50,DA,8000,,,1170142,1926086,27071,Commercial Mast Wireless Hill Park ARDROSS,50,389220,6455430,32 01 54S,115 49 36E,WA,1150795,PERTH RA1,538,,Issued
FM,,Perth City,,103.3,HPON,V,20,OD,50,,,10010301,1170751,26497,Water Tower Cobham Ave YOKINE,50,391550,6471970,31 52 58S,115 51 12E,WA,,,,,Issued
FM,,Perth City,,104.9,HPON,V,20,OD,50,,,10010302,1170836,26497,Water Tower Cobham Ave YOKINE,50,391550,6471970,31 52 58S,115 51 12E,WA,,,,,Issued
FM,3MFM,Phillip Island,3MFM,89.1,Community,V,15,DA,800,,,1912002,1385167,150750,Broadcast Site BASS HILL,55,372999,5739496,38 29 01S,145 32 38E,VIC,1912,LEONGATHA RA1,351,,Issued
FM,Mix 104.9,Pine Creek,8MIX,96.7,s212 Retransmission,V,27,OD,30,,,10009212,1155216,152927,RT Broadcast Site Water Tank Hill PINE CREEK,52,806250,8469500,13 49 40S,131 49 57E,NT,,,,,Issued
FM,,Pine Creek,,103.7,HPON,M,18,OD,25,,,10004019,1153489,1768,Broadcast Site PINE CREEK,52,806541,8469875,13 49 27S,131 50 07E,NT,,,,,Issued
FM,ABC Local Radio,Pine Creek,8ABCRR,106.1,National,M,18,OD,50,,,10003998,1198380,1768,Broadcast Site PINE CREEK,52,806541,8469875,13 49 27S,131 50 07E,NT,,,,,Issued
FM,ABC Radio National,Pine Creek,8ABCRN,107.7,National,M,18,OD,50,,,10003997,1198379,1768,Broadcast Site PINE CREEK,52,806541,8469875,13 49 27S,131 50 07E,NT,,,,,Issued
FM,SBS Radio,Pingelly,6SBSFM,93.9,Retransmission,V,10,OD,30,,,1133119,1910783,138209,Council Building 17 Queen St PINGELLY,50,507606,6400305,32 32 04S,117 04 51E,WA,,,,,Issued
FM,Flow FM,Pinnaroo,8SAT,96.5,Commercial,M,30,DA,4000,,,10013945,1157239,153578,Broadcast Site Thomas Tank Hill PINNAROO,54,495500,6086000,35 22 09S,140 57 01E,SA,10147,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,496,,Issued
FM,Plenty Valley FM,Plenty Valley,3PVR,88.6,Community,M,35,OD,400,,,5159001,1385172,42805,Broadcast Site Yan Yean Rd YARRAMBAT,55,335000,5832460,37 38 24S,145 07 47E,VIC,5159,PLENTY VALLEY RA1,466,,Issued
FM,Plenty Valley FM,Plenty Valley,3PVR,88.6,Community,V,35,OD,400,,,5159001,1385172,36269,Telstra Tower Yan Yean Road Joyce Hill YARRAMBAT,55,334945,5832404,37 38 26S,145 07 45E,VIC,5159,PLENTY VALLEY RA1,466,,Issued
FM,Triple J,Plutonic Gold Mine,6JJJ,103.5,Retransmission,V,10,OD,10,,,10014347,1159304,199015,Broadcast Site Plutonic Gold Mine 172 km NE of MEEKATHARRA,50,745800,7198900,25 18 22S,119 26 29E,WA,,,,,Issued
FM,Red FM,Plutonic Gold Mine,6FMS,105.9,Retransmission,M,10,OD,10,,,10003418,1159305,199015,Broadcast Site Plutonic Gold Mine 172 km NE of MEEKATHARRA,50,745800,7198900,25 18 22S,119 26 29E,WA,,,,,Issued
FM,ABC Radio National,Plutonic Gold Mine,6ABCRN,107.5,Retransmission,M,10,OD,10,,,10002594,1198019,199015,Broadcast Site Plutonic Gold Mine 172 km NE of MEEKATHARRA,50,745800,7198900,25 18 22S,119 26 29E,WA,,,,,Issued
FM,National Indigenous Radio Service,Pmara Jutunta,8ACR,106.1,Community,M,10,OD,10,,,10003028,1154049,151646,Broadcast Site Pmara Jutunta 9 km South of TI TREE,53,337601,7542999,22 12 38S,133 25 28E,NT,10133,PMARA JUTUNTA RA1,280,,Issued
FM,Triple J,Pormpuraaw,4JJJ,101.3,Retransmission,M,30,OD,100,,,1130724,1143105,134013,BRACS Centre Yalu Street PORMPURAAW,54,566594,8352572,14 54 02S,141 37 08E,QLD,,,,,Issued
FM,Rebel FM,Pormpuraaw,4RBL,102.9,Retransmission,M,30,OD,100,,,933001,1143339,40427,Broadcast site Community Hall Edward River PORMPURAAW,54,566500,8352500,14 54 04S,141 37 05E,QLD,,,,,Issued
FM,ABC Radio National,Pormpuraaw,4ABCRN,104.5,Retransmission,M,32,OD,100,,,932001,1158217,40427,Broadcast site Community Hall Edward River PORMPURAAW,54,566500,8352500,14 54 04S,141 37 05E,QLD,,,,,Issued
FM,ABC Local Radio,Pormpuraaw,4ABCRR,106.1,Retransmission,M,30,OD,100,,,1415004,1153848,40427,Broadcast site Community Hall Edward River PORMPURAAW,54,566500,8352500,14 54 04S,141 37 05E,QLD,,,,,Issued
FM,National Indigenous Radio Service,Pormpuraaw,4ACR,107.7,Community,M,10,OD,10,,,10003496,1154050,40427,Broadcast site Community Hall Edward River PORMPURAAW,54,566500,8352500,14 54 04S,141 37 05E,QLD,10199,PORMPURAAW RA1,282,,Issued
FM,WOW FM,Port Adelaide,5WOW,100.5,Community,M,30,OD,200,,,10010195,1170714,153019,Broadcast Site Phillips Reserve Corner of Swan Tce and Robin Road. SEMAPHORE,54,270185,6141402,34 50 37S,138 29 12E,SA,1150738,PORT ADELAIDE RA1,973,,Issued
FM,Umeewarra Radio,Port Augusta,5UMA,89.1,Community,V,12,OD,50,,,1133166,1171443,24519,Major Radio Site Trig Point Mount Brown 20km South of QUORN,54,218784,6399324,32 30 27S,138 00 24E,SA,1130059,PORT AUGUSTA RA1,1296,,Issued
FM,ABC Radio National,Port Bremmer,8ABCRN,103.7,Retransmission,V,8,OD,10,,,1130161,1141243,1615,Broadcast/Comms Site Pearling Site PORT BREMER,53,201661,8758300,11 13 12S,132 16 04E,NT,,,,,Issued
FM,SBS Radio,Port Douglas,4SBSFM,105.5,Retransmission,V,20,OD,250,,,1132815,1918891,21215,Communications Tower Flagstaff Hill PORT DOUGLAS,55,336262,8176960,16 29 00S,145 27 57E,QLD,,,,,Issued
FM,,Port Douglas,,106.3,HPON,M,20,OD,100,,,10013925,1170998,21215,Communications Tower Flagstaff Hill PORT DOUGLAS,55,336262,8176960,16 29 00S,145 27 57E,QLD,,,,,Issued
FM,WAFM,Port Hedland,6HED,91.7,Commercial,M,55,OD,2000,,,10000782,1153252,150323,Broadcast Site WEDGEFIELD,50,665100,7745700,20 22 46S,118 34 55E,WA,10014,PORT HEDLAND RA1,484,,Issued
FM,,Port Hedland,,92.5,HPON,V,20,OD,2000,,,10000781,1152329,53519,Broadcast Site Lot 1 Lukis St PORT HEDLAND,50,668025,7753384,20 18 36S,118 36 33E,WA,,,,,Issued
FM,ABC NewsRadio,Port Hedland,6PNN,94.9,National,M,50,OD,2000,,,1130943,1562562,40802,Broadcast Site adj Railway Line 7km S of PORT HEDLAND,50,662582,7746940,20 22 07S,118 33 27E,WA,,,,,Issued
FM,ABC Radio National,Port Hedland,6ABCRN,95.7,National,M,50,OD,1600,,,10000786,1150247,40802,Broadcast Site adj Railway Line 7km S of PORT HEDLAND,50,662582,7746940,20 22 07S,118 33 27E,WA,,,,,Issued
FM,ABC Classic FM,Port Hedland,6ABCFM,97.3,Retransmission,V,0,DA,200,,,10009582,1155551,40802,Broadcast Site adj Railway Line 7km S of PORT HEDLAND,50,662582,7746940,20 22 07S,118 33 27E,WA,,,,,Issued
FM,Triple J,Port Hedland,6JJJ,98.9,Retransmission,V,50,OD,200,,,10009581,1155550,40802,Broadcast Site adj Railway Line 7km S of PORT HEDLAND,50,662582,7746940,20 22 07S,118 33 27E,WA,,,,,Issued
FM,Magic 89.9,Port Lincoln,5CCC,89.9,Commercial,M,40,DA,6000,,,10005400,1155846,500313,Communication Site 1 5km NW of Port Lincoln WINTER HILL,53,575717,6159558,34 42 11S,135 49 36E,SA,10352,PORT LINCOLN RA1,469,,Issued
FM,Triple J,Port Lincoln,5JJJ,92.3,Retransmission,V,10,OD,10,,,10011671,1156785,153279,Nelson Square Cnr Cardiff Dr/Barnard St PORT LINCOLN,53,580145,6156377,34 43 53S,135 52 32E,SA,,,,,Issued
FM,ABC Classic FM,Port Lincoln,5ABCFM,93.1,Retransmission,M,40,OD,50,,,1130139,1141565,24964,Communications Site 2 5km NW of Port Lincoln WINTER HILL,53,575757,6159841,34 42 01S,135 49 37E,SA,,,,,Issued
FM,,Port Macquarie,,92.7,HPON,M,20,DA,3000,,,10008376,1170016,7759,ROX FM Site G167 24 km WNW of Port Macquarie MT CAIRNCROSS,56,469683,6532340,31 20 34S,152 40 52E,NSW,,,,,Issued
FM,Radio 531,Port Macquarie,2PM,93.5,Commercial,M,20,DA,3000,,,10008375,1182706,280165,Vodafone Site 24 km WNW of Port Macquarie MT CAIRNCROSS,56,469685,6532362,31 20 33S,152 40 52E,NSW,4121,KEMPSEY RA1,374,,Issued
FM,Rhema FM,Port Macquarie,2PMQ,99.9,Community,M,35,OD,3000,,,10008069,1170099,280165,Vodafone Site 24 km WNW of Port Macquarie MT CAIRNCROSS,56,469685,6532362,31 20 33S,152 40 52E,NSW,1150063,PORT MACQUARIE RA1,687,,Issued
FM,2MC,Port Macquarie,2PQQ,100.7,Commercial,M,45,DA,20000,,,10005045,1170130,7759,ROX FM Site G167 24 km WNW of Port Macquarie MT CAIRNCROSS,56,469683,6532340,31 20 34S,152 40 52E,NSW,1150051,KEMPSEY RA1,374,,Issued
FM,Star FM,Port Macquarie,2ROX,102.3,Commercial,M,45,OD,20000,,,2161002,1384868,7759,ROX FM Site G167 24 km WNW of Port Macquarie MT CAIRNCROSS,56,469683,6532340,31 20 34S,152 40 52E,NSW,2161,KEMPSEY RA1,374,,Issued
FM,Star FM,Port Macquarie,2ROX,102.3,Commercial,M,45,DA,20000,,,2161002,1384868,7759,ROX FM Site G167 24 km WNW of Port Macquarie MT CAIRNCROSS,56,469683,6532340,31 20 34S,152 40 52E,NSW,2161,KEMPSEY RA1,374,,Issued
FM,SBS Radio,Port Macquarie,2WAY,103.9,Community,M,35,OD,3000,,,4925001,1385158,280165,Vodafone Site 24 km WNW of Port Macquarie MT CAIRNCROSS,56,469685,6532362,31 20 33S,152 40 52E,NSW,4925,PORT MACQUARIE RA1,687,,Issued
FM,SBS Radio,Port Macquarie,2SBSFM,107.7,Retransmission,V,20,OD,250,,,1133025,1566478,7744,Country Energy Site 24 km WNW of Port Macquarie MT CAIRNCROSS,56,469675,6532345,31 20 34S,152 40 52E,NSW,,,,,Issued
FM,Trax FM,Port Pirie,5TRX,105.1,Community,M,82,OD,5000,,,10010705,1170708,305536,Pirie Community Radio Broadcasters Site THE BLUFF,54,235215,6333045,33 06 32S,138 09 45E,SA,1150785,PORT PIRIE RA1,1112,,Issued
FM,ABC NewsRadio,Port Stephens,2PB,95.1,National,V,20,OD,250,,,10014305,1189251,53725,Port Stephens Council site Gan Gan Hill NELSON BAY,56,418500,6377900,32 44 00S,152 07 48E,NSW,,,,,Issued
FM,ABC Newcastle,Port Stephens,2NC,95.9,National,V,20,OD,250,,,10014308,1156904,53725,Port Stephens Council site Gan Gan Hill NELSON BAY,56,418500,6377900,32 44 00S,152 07 48E,NSW,,,,,Issued
FM,2HD,Port Stephens,2HD,97.5,Commercial,V,20,OD,250,,,10013143,1562558,53725,Port Stephens Council site Gan Gan Hill NELSON BAY,56,418500,6377900,32 44 00S,152 07 48E,NSW,,,,,Issued
FM,ABC Radio National,Port Stephens,2ABCRN,98.3,National,V,20,OD,250,,,10014313,1233244,53725,Port Stephens Council site Gan Gan Hill NELSON BAY,56,418500,6377900,32 44 00S,152 07 48E,NSW,,,,,Issued
FM,Port Stephens FM,Port Stephens,2PSR,100.9,Community,V,30,DA,1000,,,10007804,1170095,53725,Port Stephens Council site Gan Gan Hill NELSON BAY,56,418500,6377900,32 44 00S,152 07 48E,NSW,1150042,PORT STEPHENS RA1,694,,Issued
FM,Mixx FM,Portland,3HFM,93.7,Commercial,M,20,OD,2000,,,10012663,1158663,153479,Broadcast Site Glenelg Shire Council MT CLAY,54,561450,5769770,38 13 04S,141 42 07E,VIC,1150773,HAMILTON RA1,434,,Issued
FM,ABC South West Victoria,Portland,3SWR,96.9,National,M,34,DA,2600,,,3324001,1150226,42517,TV Tower MT CLAY,54,561460,5769720,38 13 05S,141 42 07E,VIC,,,,,Issued
FM,ABC NewsRadio,Portland,3PNN,97.7,National,M,34,DA,2600,,,6759001,1566069,42517,TV Tower MT CLAY,54,561460,5769720,38 13 05S,141 42 07E,VIC,,,,,Issued
FM,ABC Radio National,Portland,3ABCRN,98.5,National,M,34,DA,2600,,,3925601,1150228,42517,TV Tower MT CLAY,54,561460,5769720,38 13 05S,141 42 07E,VIC,,,,,Issued
FM,Coastal FM,Portland,3RPC,99.3,Community,H,20,DA,2000,,,3067601,1385176,34519,Hutchessons Communication Tower MT CLAY,54,561905,5769790,38 13 03S,141 42 25E,VIC,3067,PORTLAND RA1,410,,Issued
FM,,Portland,,105.3,HPON,M,30,OD,1000,,,10011114,1170735,138695,Vision Broadcast Site 16 Parkers Road Portland,54,550737,5756563,38 20 15S,141 34 49E,VIC,,,,,Issued
FM,ABC Radio National,Portland/Wallerawang,2ABCRN,92.5,National,M,20,OD,200,,,10001618,1198601,10579,North East Lattice Tower Broadcast Site GARLANDS HILL,55,774018,6299731,33 24 24S,149 56 46E,NSW,,,,,Issued
FM,ABC Central West NSW,Portland/Wallerawang,2CR,94.1,National,M,20,OD,200,,,10004543,1198607,10579,North East Lattice Tower Broadcast Site GARLANDS HILL,55,774018,6299731,33 24 24S,149 56 46E,NSW,,,,,Issued
FM,SBS Radio,Proserpine,4SBSFM,90.3,Retransmission,V,15,OD,20,,,1131058,1147660,480351,Whitsunday Shire Council Rmf Main Street PROSERPINE,55,665255,7743116,20 24 10S,148 35 01E,QLD,,,,,Issued
FM,,Proserpine,,96.3,HPON,V,15,OD,20,,,10008147,1170822,480253,Railway Station Hinschen Street PROSERPINE,55,664600,7742960,20 24 16S,148 34 39E,QLD,,,,,Issued
FM,National Indigenous Radio Service,Pularumpi,8ACR,98.5,Community,V,10,OD,10,,,10003464,1170904,40736,Broadcast Site 2 Pularumpi MELVILLE ISLAND,52,655000,8739000,11 24 13S,130 25 14E,NT,10134,PULARUMPI RA1,284,,Issued
FM,ABC Classic FM,Punmu,6ABCFM,105.7,Retransmission,V,8,OD,20,,,10012723,1158122,153441,Broadcast Site opposite School Punmu Aboriginal Corporation PUNMU,51,513758,7561624,22 03 00S,123 07 59E,WA,,,,,Issued
FM,ABC Local Radio,Punmu,6ABCRR,107.3,Retransmission,V,8,OD,20,,,10012724,1158121,153441,Broadcast Site opposite School Punmu Aboriginal Corporation PUNMU,51,513758,7561624,22 03 00S,123 07 59E,WA,,,,,Issued
FM,QBN-FM,Queanbeyan,2QBN,96.7,Community,M,10,OD,500,,,10008285,1170219,41287,Community Broadcast Site Mt Jerrabomberra QUEANBEYAN,55,700900,6082900,35 22 37S,149 12 42E,NSW,1150158,QUEANBEYAN RA1,733,,Issued
FM,,Queanbeyan,,97.5,HPON,M,10,OD,500,,,10008318,1170207,41287,Community Broadcast Site Mt Jerrabomberra QUEANBEYAN,55,700900,6082900,35 22 37S,149 12 42E,NSW,,,,,Issued
FM,SBS Radio,Queenstown,7SBSFM,93.7,Retransmission,V,20,OD,100,,,1134129,1934126,34399,Broadcast Site MT OWEN,55,384632,5338886,42 05 37S,145 36 18E,TAS,,,,,Issued
FM,Triple J,Queenstown/Zeehan,7JJJ,88.9,Retransmission,M,12,DA,500,,,1131059,1147346,34399,Broadcast Site MT OWEN,55,384632,5338886,42 05 37S,145 36 18E,TAS,,,,,Issued
